gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
Ctla2a,-0.5901234669523132,6.033460767968588e-21,-0.5901234669523132,20.219433506882343,True,False,False,True,False,True,False,False,sig.neg
Ctla2b,-0.330257674454329,6.77857271856642e-12,-0.330257674454329,11.168861740602608,True,False,False,True,False,True,False,False,sig.neg
Ctnnd2,0.030687131123507363,0.22340005116864692,0.030687131123507363,0.6509167317474533,False,True,True,False,False,False,True,False,insig.pos
Ctr9,-0.16667852464472196,8.276108227610905e-05,-0.16667852464472196,4.082173838650712,True,False,False,True,False,True,False,False,sig.neg
Ctsa,0.16056156494037546,4.916710242713939e-07,0.16056156494037546,6.308325385303173,True,False,True,False,True,False,False,False,sig.pos
Ctsb,0.3122719665258972,5.411953189407491e-13,0.3122719665258972,12.266645968480539,True,False,True,False,True,False,False,False,sig.pos
Ctsc,0.8805374014912484,2.5700796942219987e-44,0.8805374014912484,43.59005340965538,True,False,True,False,True,False,False,False,sig.pos
Ctsd,-0.04253036119077322,1.959081775862007e-09,-0.04253036119077322,8.707947435335338,True,False,False,True,False,True,False,False,sig.neg
Ctse,-0.16555138977775474,0.0003389015920297007,-0.16555138977775474,3.4699263910089186,True,False,False,True,False,True,False,False,sig.neg
Ctsf,-0.021252799890241002,0.6403235611971492,-0.021252799890241002,0.1936005176828599,False,True,False,True,False,False,False,True,insig.neg
Ctsg,-0.45318505538461673,5.4761531596167835e-17,-0.45318505538461673,16.261524413816677,True,False,False,True,False,True,False,False,sig.neg
Ctsh,0.3728776510978564,2.305428478524532e-16,0.3728776510978564,15.637248346384906,True,False,True,False,True,False,False,False,sig.pos
Ctsk,-0.08973564451582489,0.0046349458984795144,-0.08973564451582489,2.333955330802966,True,False,False,True,False,True,False,False,sig.neg
Ctsl,0.24735208284275512,2.369957718058006e-09,0.24735208284275512,8.625259402081834,True,False,True,False,True,False,False,False,sig.pos
Ctss,0.4094479233851144,1.0408962854587716e-16,0.4094479233851144,15.982592541283788,True,False,True,False,True,False,False,False,sig.pos
Ctsw,-0.10136166958049049,0.002550225007143996,-0.10136166958049049,2.593421499938596,True,False,False,True,False,True,False,False,sig.neg
Ctxn1,-0.10743978800839611,0.045749879397479765,-0.10743978800839611,1.3396100464516985,True,False,False,True,False,True,False,False,sig.neg
Cx3cl1,-0.08896396102267967,0.06594550458939973,-0.08896396102267967,1.1808148043414206,False,True,False,True,False,False,False,True,insig.neg
Cxcl1,-0.15148237214755267,0.00032870780154585147,-0.15148237214755267,3.4831899882575725,True,False,False,True,False,True,False,False,sig.neg
Cxcl10,0.015888047583164415,0.4394435365307589,0.015888047583164415,0.3570969188801678,False,True,True,False,False,False,True,False,insig.pos
Cxcl11,-0.07240447691774247,0.03042921955540884,-0.07240447691774247,1.5167091862263191,True,False,False,True,False,True,False,False,sig.neg
Cxcl16,0.08547170537068893,0.03049376726796961,0.08547170537068893,1.5157889186118925,True,False,True,False,True,False,False,False,sig.pos
Cxcl2,-0.09262063527069783,0.01277393873342823,-0.09262063527069783,1.8936751711432642,True,False,False,True,False,True,False,False,sig.neg
Cxcl3,-0.05695108132504051,0.2950292919370609,-0.05695108132504051,0.530134863021527,False,True,False,True,False,False,False,True,insig.neg
Cxcl9,-0.07300450410278649,0.1625602477305664,-0.07300450410278649,0.7889856475609385,False,True,False,True,False,False,False,True,insig.neg
Cxcr2,-0.2846995718594534,1.9948746574549427e-13,-0.2846995718594534,12.700084386837275,True,False,False,True,False,True,False,False,sig.neg
Cxcr5,-0.06617724023619827,0.24609347087518565,-0.06617724023619827,0.6088999084446719,False,True,False,True,False,False,False,True,insig.neg
Cxcr6,-0.13223246129167196,5.036392060146902e-06,-0.13223246129167196,5.297880469403959,True,False,False,True,False,True,False,False,sig.neg
Cxxc5,-0.13767797438638713,0.0021499553143767363,-0.13767797438638713,2.667570566559409,True,False,False,True,False,True,False,False,sig.neg
Cyba,0.038057332905745714,1.962416803754309e-05,0.038057332905745714,4.707208746015222,True,False,True,False,True,False,False,False,sig.pos
Cybb,0.16481486913416105,1.4028417922583678e-06,0.16481486913416105,5.8529913044694375,True,False,True,False,True,False,False,False,sig.pos
Cyfip2,-0.3274097446990135,8.08480806434519e-12,-0.3274097446990135,11.092330285910359,True,False,False,True,False,True,False,False,sig.neg
Cyp11a1,-0.8547833196241048,4.321493193138251e-30,-0.8547833196241048,29.364366166728427,True,False,False,True,False,True,False,False,sig.neg
Cyp1a2,-0.09095493964097279,0.11010809622937627,-0.09095493964097279,0.9581807462556025,False,True,False,True,False,False,False,True,insig.neg
Cyp26b1,-0.16119220042894922,0.0005139857540077468,-0.16119220042894922,3.289048918050571,True,False,False,True,False,True,False,False,sig.neg
Cyp2a5,-0.10725189909175521,0.056648240997058334,-0.10725189909175521,1.2468135710103199,False,True,False,True,False,False,False,True,insig.neg
Cyp2b19,-0.08304347049658815,0.08440457275460489,-0.08304347049658815,1.0736340241291347,False,True,False,True,False,False,False,True,insig.neg
Cyp2j6,-0.11984251039347336,0.012038433821612777,-0.11984251039347336,1.9194300103269144,True,False,False,True,False,True,False,False,sig.neg
Cyp2j9,-0.09283023975257633,0.13716464894880942,-0.09283023975257633,0.8627578036781288,False,True,False,True,False,False,False,True,insig.neg
Cyp4a12a,-0.04881521851613725,0.040601806983938726,-0.04881521851613725,1.391454637711223,True,False,False,True,False,True,False,False,sig.neg
Cyp4a12b,-0.08986245123929153,0.018257479454689033,-0.08986245123929153,1.7385591794018458,True,False,False,True,False,True,False,False,sig.neg
Cyp4a14,-0.06956807492430675,0.3402210465762478,-0.06956807492430675,0.468238823794579,False,True,False,True,False,False,False,True,insig.neg
Cyp4f18,-0.0846281430197906,0.12514629753845177,-0.0846281430197906,0.9025819944968718,False,True,False,True,False,False,False,True,insig.neg
Cyp7a1,-0.075965396262109,0.10214359649680951,-0.075965396262109,0.9907888546142154,False,True,False,True,False,False,False,True,insig.neg
Cysltr2,-0.09892186764993163,0.08089220324419434,-0.09892186764993163,1.0920933356337243,False,True,False,True,False,False,False,True,insig.neg
D13Ertd608e,-0.07636137606912426,0.01271791357787009,-0.07636137606912426,1.895584130506805,True,False,False,True,False,True,False,False,sig.neg
D630024D03Rik,-0.06857248914661594,0.059285934404728347,-0.06857248914661594,1.2270483308345257,False,True,False,True,False,False,False,True,insig.neg
D630039A03Rik,-0.1614780781302159,0.0011565195410237895,-0.1614780781302159,2.936847024815449,True,False,False,True,False,True,False,False,sig.neg
D930028M14Rik,-0.05821814091584927,0.24388791075576158,-0.05821814091584927,0.6128097266325033,False,True,False,True,False,False,False,True,insig.neg
D930048N14Rik,-0.034363209620354815,0.47304454543715047,-0.034363209620354815,0.32509796089718856,False,True,False,True,False,False,False,True,insig.neg
Dab2,0.48979956976838074,1.6100822845203998e-22,0.48979956976838074,21.793151928440206,True,False,True,False,True,False,False,False,sig.pos
Dach1,-0.2879891138033635,1.5692677881201297e-10,-0.2879891138033635,9.804302939791395,True,False,False,True,False,True,False,False,sig.neg
